team_name,model,task,test_score,test_score_std,primary_score,error,embedding_dim,embedding_secs,prediction_gpu_device_name,test_aucroc,test_mAP,test_d_prime,test_top1_acc,test_event_onset_200ms_fms,test_segment_1s_er,test_pitch_acc,test_chroma_acc,test_event_onset_50ms_fms,test_event_onset_offset_50ms_20perc_fms,test_segment_1s_er_error_rate
NTU-GURA,cat_wc,beijing_opera-v1.0-hear2021-full,0.9197695136,0.05412340416,test_top1_acc,,2048,2.220778704,A100-SXM4-40GB,,,,0.9197695136,,,,,,,
Stellenbosch LSL,audio_dbert,beijing_opera-v1.0-hear2021-full,0.9191489458,0.06092689088,test_top1_acc,,2048,1.158326387,A100-SXM4-40GB,,,,0.9191489458,,,,,,,
CVSSP,panns_hear,beijing_opera-v1.0-hear2021-full,0.9111702204,0.0546217249,test_top1_acc,,2048,0.9292366505,A100-SXM4-40GB,,,,0.9111702204,,,,,,,
ID56-SSL,kwmlp,beijing_opera-v1.0-hear2021-full,0.9109042645,0.05096746076,test_top1_acc,,1024,0.6020741463,A100-SXM4-40GB,,,,0.9109042645,,,,,,,
HEAR,wav2vec2,beijing_opera-v1.0-hear2021-full,0.9067376018,0.03239395844,test_top1_acc,,1024,2.341090441,A100-SXM4-40GB,,,,0.9067376018,,,,,,,
AMAAI,my_model,beijing_opera-v1.0-hear2021-full,0.8260638356,0.07915530646,test_top1_acc,,768,1.135761976,A100-SXM4-40GB,,,,0.8260638356,,,,,,,
ID56-SSL,audiomlp,beijing_opera-v1.0-hear2021-full,0.728368783,0.0709042599,test_top1_acc,,1584,1.090444565,A100-SXM4-40GB,,,,0.728368783,,,,,,,
AMAAI Lab,wav2vec2_ddsp,beijing_opera-v1.0-hear2021-full,0.6349290729,0.1418666852,test_top1_acc,,871,28.10580134,A100-SXM4-40GB,,,,0.6349290729,,,,,,,
UDONS,embed,beehive_states-v2-full,0.8779658377,,test_aucroc,,768,545.9809772,A100-SXM4-40GB,0.8779658377,,,0.684027791,,,,,,,
Descript/MARL,wav2clip_hear,beehive_states-v2-full,0.7697964907,,test_aucroc,,512,127.884232,A100-SXM4-40GB,0.7697964907,,,0.684027791,,,,,,,
ID56-SSL,kwmlp,beehive_states-v2-full,0.7596691549,,test_aucroc,,1024,96.64157581,A100-SXM4-40GB,0.7596691549,,,0.5520833135,,,,,,,
Stellenbosch LSL,audio_dbert,beehive_states-v2-full,0.6972415149,,test_aucroc,,2048,1007.527039,A100-SXM4-40GB,0.6972415149,,,0.5815972388,,,,,,,
MARL + Soundsensing,openl3_hear,beehive_states-v2-full,0.6040219963,,test_aucroc,,512,770.5824625,A100-SXM4-40GB,0.6040219963,,,0.4982638955,,,,,,,
HEAR,torchcrepe,beehive_states-v2-full,0.5931954086,,test_aucroc,,2048,192.7297372,A100-SXM4-40GB,0.5931954086,,,0.5347222239,,,,,,,
Logitech AI,serab_byols,beehive_states-v2-full,0.5486593246,,test_aucroc,,2048,79.70228255,A100-SXM4-40GB,0.5486593246,,,0.5243055522,,,,,,,
ID56-SSL,audiomlp,beehive_states-v2-full,0.5352527052,,test_aucroc,,1584,82.11967564,A100-SXM4-40GB,0.5352527052,,,0.5,,,,,,,
RedRice,efficient_latent,beehive_states-v2-full,0.5331790149,,test_aucroc,,1408,83.54809093,A100-SXM4-40GB,0.5331790149,,,0.5677083433,,,,,,,
Soundsensing,yamnet_hear,beehive_states-v2-full,0.4664834142,,test_aucroc,,1024,129.7781471,A100-SXM4-40GB,0.4664834142,,,0.4791666716,,,,,,,
CVSSP,panns_hear,beehive_states-v2-full,0.4457465112,,test_aucroc,,2048,241.5767146,A100-SXM4-40GB,0.4457465112,,,0.4288194478,,,,,,,
NTU-GURA,avg_hubert_crepe,beehive_states-v2-full,,,test_aucroc,>= 40GB A100 GPU memory to embed,,,,,,,,,,,,,,
NTU-GURA,avg_hubert_wav2vec2,beehive_states-v2-full,,,test_aucroc,>= 40GB A100 GPU memory to embed,,,,,,,,,,,,,,
NTU-GURA,avg_xwc,beehive_states-v2-full,,,test_aucroc,>= 40GB A100 GPU memory to embed,,,,,,,,,,,,,,
NTU-GURA,cat_hubert_wav2vec2,beehive_states-v2-full,,,test_aucroc,>= 40GB A100 GPU memory to embed,,,,,,,,,,,,,,
NTU-GURA,cat_wc,beehive_states-v2-full,,,test_aucroc,>= 40GB A100 GPU memory to embed,,,,,,,,,,,,,,
NTU-GURA,cat_xwc,beehive_states-v2-full,,,test_aucroc,>= 40GB A100 GPU memory to embed,,,,,,,,,,,,,,
NTU-GURA,fusion_cat_xwc,beehive_states-v2-full,,,test_aucroc,>= 40GB A100 GPU memory to embed,,,,,,,,,,,,,,
NTU-GURA,fusion_cat_xwc_time,beehive_states-v2-full,,,test_aucroc,>= 40GB A100 GPU memory to embed,,,,,,,,,,,,,,
NTU-GURA,fusion_hubert_xlarge,beehive_states-v2-full,,,test_aucroc,>= 40GB A100 GPU memory to embed,,,,,,,,,,,,,,
NTU-GURA,fusion_wav2vec2,beehive_states-v2-full,,,test_aucroc,>= 40GB A100 GPU memory to embed,,,,,,,,,,,,,,
NTU-GURA,hubert_xlarge,beehive_states-v2-full,,,test_aucroc,>= 40GB A100 GPU memory to embed,,,,,,,,,,,,,,
CP-JKU,base,beehive_states-v2-full,,,test_aucroc,>= 20 A100-GPU hours to embed,,,,,,,,,,,,,,
CP-JKU,base2level,beehive_states-v2-full,,,test_aucroc,>= 20 A100-GPU hours to embed,,,,,,,,,,,,,,
CP-JKU,base2levelmel,beehive_states-v2-full,,,test_aucroc,>= 20 A100-GPU hours to embed,,,,,,,,,,,,,,
HEAR,wav2vec2,beehive_states-v2-full,,,test_aucroc,>= 40GB A100 GPU memory to embed,,,,,,,,,,,,,,
ibkuroyagi,hearline,beehive_states-v2-full,,,test_aucroc,>= 40GB A100 GPU memory to embed,,,,,,,,,,,,,,
AMAAI,my_model,beehive_states-v2-full,,,test_aucroc,>= 40GB A100 GPU memory to embed,,,,,,,,,,,,,,
AMAAI Lab,wav2vec2_ddsp,beehive_states-v2-full,,,test_aucroc,>= 40GB A100 GPU memory to embed,,,,,,,,,,,,,,
